anio;sem;cod_alumno;cod_asig;nota
2021;1;E-14529;201;3
2021;1;E-14529;202;6
2021;1;E-14529;203;5.2
2021;1;E-14529;204;5.1
2021;1;E-14529;205;3.7
2021;2;E-14529;206;4.4
2021;2;E-14529;207;5.8
2021;2;E-14529;208;5
2021;2;E-14529;209;3.3
2021;2;E-14529;210;4.9
2021;2;E-14529;211;3.7
2022;1;E-14529;212;6.4
2022;1;E-14529;213;3.9
2022;1;E-14529;214;6.3
2022;1;E-14529;215;6.8
2022;1;E-14529;216;4
2022;1;E-14529;217;3.2
2022;2;E-14529;218;4.9
2022;2;E-14529;219;6.5
2022;2;E-14529;220;3
2022;2;E-14529;221;4.1
2022;2;E-14529;222;5.1
2022;2;E-14529;223;5.9
2023;1;E-14529;224;5.8
2023;1;E-14529;225;5.7
2023;1;E-14529;226;3.1
2023;1;E-14529;227;4.8
2023;1;E-14529;228;4.2
2023;1;E-14529;229;6.9
2023;2;E-14529;230;3.2
2023;2;E-14529;231;6
2023;2;E-14529;232;4.4
2023;2;E-14529;233;3.4
2023;2;E-14529;234;3.7
2023;2;E-14529;235;3.3
2021;1;E-14530;201;5
2021;1;E-14530;202;5.4
2021;1;E-14530;203;3.3
2021;1;E-14530;204;4.9
2021;1;E-14530;205;4.3
2021;2;E-14530;206;4.5
2021;2;E-14530;207;4.5
2021;2;E-14530;208;3.3
2021;2;E-14530;209;4.1
2021;2;E-14530;210;5.3
2021;2;E-14530;211;6.5
2022;1;E-14530;212;5.3
2022;1;E-14530;213;6.9
2022;1;E-14530;214;6.5
2022;1;E-14530;215;6.4
2022;1;E-14530;216;3.8
2022;1;E-14530;217;6.1
2022;2;E-14530;218;6.6
2022;2;E-14530;219;6.1
2022;2;E-14530;220;5.3
2022;2;E-14530;221;4.6
2022;2;E-14530;222;6.7
2022;2;E-14530;223;3.6
2023;1;E-14530;224;4
2023;1;E-14530;225;3.5
2023;1;E-14530;226;6.3
2023;1;E-14530;227;5.8
2023;1;E-14530;228;3.7
2023;1;E-14530;229;6.4
2023;2;E-14530;230;4
2023;2;E-14530;231;5.8
2023;2;E-14530;232;5.2
2023;2;E-14530;233;6.4
2023;2;E-14530;234;3.7
2023;2;E-14530;235;5.7
2021;1;E-14531;201;6.7
2021;1;E-14531;202;4.2
2021;1;E-14531;203;4.7
2021;1;E-14531;204;3.8
2021;1;E-14531;205;4.8
2021;2;E-14531;206;4.8
2021;2;E-14531;207;6.6
2021;2;E-14531;208;3.9
2021;2;E-14531;209;5.3
2021;2;E-14531;210;6.6
2021;2;E-14531;211;4.8
2022;1;E-14531;212;3.9
2022;1;E-14531;213;6.1
2022;1;E-14531;214;6.8
2022;1;E-14531;215;5.5
2022;1;E-14531;216;3.1
2022;1;E-14531;217;5.7
2022;2;E-14531;218;5.1
2022;2;E-14531;219;3.7
2022;2;E-14531;220;5.5
2022;2;E-14531;221;4.6
2022;2;E-14531;222;3.8
2022;2;E-14531;223;3.4
2023;1;E-14531;224;4.2
2023;1;E-14531;225;3.2
2023;1;E-14531;226;4.2
2023;1;E-14531;227;6.5
2023;1;E-14531;228;3.4
2023;1;E-14531;229;5.7
2023;2;E-14531;230;5.3
2023;2;E-14531;231;6
2023;2;E-14531;232;4.5
2023;2;E-14531;233;3.9
2023;2;E-14531;234;6.8
2023;2;E-14531;235;5.8
2021;1;E-14532;201;5.9
2021;1;E-14532;202;3
2021;1;E-14532;203;4.7
2021;1;E-14532;204;3.4
2021;1;E-14532;205;3.6
2021;2;E-14532;206;3.4
2021;2;E-14532;207;5
2021;2;E-14532;208;3.8
2021;2;E-14532;209;4.4
2021;2;E-14532;210;4.2
2021;2;E-14532;211;5.1
2022;1;E-14532;212;4.3
2022;1;E-14532;213;5.2
2022;1;E-14532;214;3.9
2022;1;E-14532;215;5.4
2022;1;E-14532;216;6.2
2022;1;E-14532;217;3.6
2022;2;E-14532;218;5
2022;2;E-14532;219;5.3
2022;2;E-14532;220;5.9
2022;2;E-14532;221;3.5
2022;2;E-14532;222;5
2022;2;E-14532;223;3.8
2023;1;E-14532;224;4.4
2023;1;E-14532;225;3.7
2023;1;E-14532;226;3.2
2023;1;E-14532;227;6.1
2023;1;E-14532;228;4.2
2023;1;E-14532;229;5.1
2023;2;E-14532;230;5.2
2023;2;E-14532;231;6.3
2023;2;E-14532;232;5.1
2023;2;E-14532;233;6
2023;2;E-14532;234;4.5
2023;2;E-14532;235;3.9
2021;1;E-14533;201;3.5
2021;1;E-14533;202;6.7
2021;1;E-14533;203;4.1
2021;1;E-14533;204;4.3
2021;1;E-14533;205;5
2021;2;E-14533;206;3.2
2021;2;E-14533;207;4.8
2021;2;E-14533;208;5.2
2021;2;E-14533;209;6.7
2021;2;E-14533;210;5.4
2021;2;E-14533;211;4.4
2022;1;E-14533;212;3.7
2022;1;E-14533;213;3.9
2022;1;E-14533;214;5.3
2022;1;E-14533;215;4.1
2022;1;E-14533;216;4.1
2022;1;E-14533;217;5.5
2022;2;E-14533;218;4.8
2022;2;E-14533;219;5.8
2022;2;E-14533;220;3.3
2022;2;E-14533;221;3.3
2022;2;E-14533;222;5.7
2022;2;E-14533;223;4.4
2023;1;E-14533;224;4.6
2023;1;E-14533;225;5.8
2023;1;E-14533;226;4.4
2023;1;E-14533;227;3.2
2023;1;E-14533;228;4.9
2023;1;E-14533;229;4.5
2023;2;E-14533;230;3
2023;2;E-14533;231;3.8
2023;2;E-14533;232;6.5
2023;2;E-14533;233;6.3
2023;2;E-14533;234;6.4
2023;2;E-14533;235;4.2
2021;1;E-14534;201;6.7
2021;1;E-14534;202;6.1
2021;1;E-14534;203;3.2
2021;1;E-14534;204;6.3
2021;1;E-14534;205;3.3
2021;2;E-14534;206;4.4
2021;2;E-14534;207;5.1
2021;2;E-14534;208;3.9
2021;2;E-14534;209;6
2021;2;E-14534;210;6.3
2021;2;E-14534;211;5.6
2022;1;E-14534;212;4.3
2022;1;E-14534;213;4.5
2022;1;E-14534;214;5.6
2022;1;E-14534;215;5.1
2022;1;E-14534;216;6.3
2022;1;E-14534;217;5
2022;2;E-14534;218;5
2022;2;E-14534;219;4.6
2022;2;E-14534;220;3.9
2022;2;E-14534;221;5.2
2022;2;E-14534;222;6.4
2022;2;E-14534;223;3.6
2023;1;E-14534;224;6.4
2023;1;E-14534;225;4.5
2023;1;E-14534;226;5.5
2023;1;E-14534;227;4.3
2023;1;E-14534;228;3.6
2023;1;E-14534;229;4.6
2023;2;E-14534;230;3.7
2023;2;E-14534;231;3.7
2023;2;E-14534;232;4.2
2023;2;E-14534;233;6.2
2023;2;E-14534;234;4.7
2023;2;E-14534;235;3.7
2021;1;E-14535;201;3.5
2021;1;E-14535;202;3.4
2021;1;E-14535;203;4.8
2021;1;E-14535;204;5.2
2021;1;E-14535;205;3.1
2021;2;E-14535;206;6.6
2021;2;E-14535;207;3.2
2021;2;E-14535;208;3.6
2021;2;E-14535;209;4.3
2021;2;E-14535;210;6.3
2021;2;E-14535;211;6
2022;1;E-14535;212;5.8
2022;1;E-14535;213;3.1
2022;1;E-14535;214;6.9
2022;1;E-14535;215;7
2022;1;E-14535;216;3.5
2022;1;E-14535;217;4.4
2022;2;E-14535;218;3.9
2022;2;E-14535;219;5.7
2022;2;E-14535;220;3.9
2022;2;E-14535;221;3.5
2022;2;E-14535;222;3.4
2022;2;E-14535;223;5.7
2023;1;E-14535;224;4.8
2023;1;E-14535;225;6.5
2023;1;E-14535;226;6.3
2023;1;E-14535;227;3
2023;1;E-14535;228;3.9
2023;1;E-14535;229;4.8
2023;2;E-14535;230;5
2023;2;E-14535;231;6.5
2023;2;E-14535;232;3.8
2023;2;E-14535;233;3
2023;2;E-14535;234;5.7
2023;2;E-14535;235;3.8
2021;1;E-14536;201;6.8
2021;1;E-14536;202;6.4
2021;1;E-14536;203;3.4
2021;1;E-14536;204;4.1
2021;1;E-14536;205;6.4
2021;2;E-14536;206;6.8
2021;2;E-14536;207;6
2021;2;E-14536;208;6.2
2021;2;E-14536;209;3.8
2021;2;E-14536;210;4.7
2021;2;E-14536;211;3.2
2022;1;E-14536;212;6.9
2022;1;E-14536;213;5.6
2022;1;E-14536;214;4.5
2022;1;E-14536;215;4.8
2022;1;E-14536;216;3.2
2022;1;E-14536;217;6.2
2022;2;E-14536;218;3.2
2022;2;E-14536;219;3.7
2022;2;E-14536;220;6.8
2022;2;E-14536;221;3.7
2022;2;E-14536;222;3.1
2022;2;E-14536;223;3.8
2023;1;E-14536;224;4.1
2023;1;E-14536;225;4
2023;1;E-14536;226;6.6
2023;1;E-14536;227;5.2
2023;1;E-14536;228;5
2023;1;E-14536;229;6.6
2023;2;E-14536;230;3.4
2023;2;E-14536;231;6.3
2023;2;E-14536;232;4.8
2023;2;E-14536;233;3.2
2023;2;E-14536;234;6.6
2023;2;E-14536;235;6.7
2021;1;E-14537;201;6.8
2021;1;E-14537;202;5.2
2021;1;E-14537;203;6.3
2021;1;E-14537;204;3.4
2021;1;E-14537;205;6
2021;2;E-14537;206;4.3
2021;2;E-14537;207;3.8
2021;2;E-14537;208;3.9
2021;2;E-14537;209;6.5
2021;2;E-14537;210;5.9
2021;2;E-14537;211;6.9
2022;1;E-14537;212;4.1
2022;1;E-14537;213;6.7
2022;1;E-14537;214;3.9
2022;1;E-14537;215;6.1
2022;1;E-14537;216;3.5
2022;1;E-14537;217;6.3
2022;2;E-14537;218;4.2
2022;2;E-14537;219;4.1
2022;2;E-14537;220;5.2
2022;2;E-14537;221;6.5
2022;2;E-14537;222;5.2
2022;2;E-14537;223;6.3
2023;1;E-14537;224;5
2023;1;E-14537;225;6
2023;1;E-14537;226;3.2
2023;1;E-14537;227;3.3
2023;1;E-14537;228;5.3
2023;1;E-14537;229;3.6
2023;2;E-14537;230;3.5
2023;2;E-14537;231;4.3
2023;2;E-14537;232;6.5
2023;2;E-14537;233;4.7
2023;2;E-14537;234;3.2
2023;2;E-14537;235;5.5
2021;1;E-14538;201;6.8
2021;1;E-14538;202;4.9
2021;1;E-14538;203;4.4
2021;1;E-14538;204;5.1
2021;1;E-14538;205;3.2
2021;2;E-14538;206;3.2
2021;2;E-14538;207;3.6
2021;2;E-14538;208;6
2021;2;E-14538;209;5.9
2021;2;E-14538;210;3.6
2021;2;E-14538;211;6
2022;1;E-14538;212;4.7
2022;1;E-14538;213;4.9
2022;1;E-14538;214;6
2022;1;E-14538;215;5.4
2022;1;E-14538;216;4.2
2022;1;E-14538;217;6.6
2022;2;E-14538;218;5.8
2022;2;E-14538;219;4.6
2022;2;E-14538;220;4.3
2022;2;E-14538;221;6.4
2022;2;E-14538;222;6.9
2022;2;E-14538;223;4.8
2023;1;E-14538;224;5.3
2023;1;E-14538;225;6.9
2023;1;E-14538;226;3.7
2023;1;E-14538;227;4.7
2023;1;E-14538;228;4
2023;1;E-14538;229;5
2023;2;E-14538;230;3.5
2023;2;E-14538;231;3.3
2023;2;E-14538;232;7
2023;2;E-14538;233;4.3
2023;2;E-14538;234;6.5
2023;2;E-14538;235;5.3
2021;1;E-14539;201;5.1
2021;1;E-14539;202;3.3
2021;1;E-14539;203;6.8
2021;1;E-14539;204;5.8
2021;1;E-14539;205;4.6
2021;2;E-14539;206;6.3
2021;2;E-14539;207;5.8
2021;2;E-14539;208;5.6
2021;2;E-14539;209;3.8
2021;2;E-14539;210;6.1
2021;2;E-14539;211;3.4
2022;1;E-14539;212;6.4
2022;1;E-14539;213;5.8
2022;1;E-14539;214;4.2
2022;1;E-14539;215;5.6
2022;1;E-14539;216;3.2
2022;1;E-14539;217;5.4
2022;2;E-14539;218;3.6
2022;2;E-14539;219;5.5
2022;2;E-14539;220;6.5
2022;2;E-14539;221;4.2
2022;2;E-14539;222;3.1
2022;2;E-14539;223;4.8
2023;1;E-14539;224;4
2023;1;E-14539;225;6.5
2023;1;E-14539;226;4.4
2023;1;E-14539;227;4.9
2023;1;E-14539;228;4.9
2023;1;E-14539;229;5.4
2023;2;E-14539;230;3.9
2023;2;E-14539;231;6.5
2023;2;E-14539;232;4
2023;2;E-14539;233;4.5
2023;2;E-14539;234;6.1
2023;2;E-14539;235;6.8
2021;1;E-14540;201;3.7
2021;1;E-14540;202;5.3
2021;1;E-14540;203;5.4
2021;1;E-14540;204;4.7
2021;1;E-14540;205;3.9
2021;2;E-14540;206;3.9
2021;2;E-14540;207;5.2
2021;2;E-14540;208;4.2
2021;2;E-14540;209;6.2
2021;2;E-14540;210;3.7
2021;2;E-14540;211;6
2022;1;E-14540;212;5.7
2022;1;E-14540;213;6.3
2022;1;E-14540;214;6.3
2022;1;E-14540;215;6.7
2022;1;E-14540;216;3.4
2022;1;E-14540;217;3.3
2022;2;E-14540;218;6.4
2022;2;E-14540;219;6.2
2022;2;E-14540;220;6.5
2022;2;E-14540;221;6.5
2022;2;E-14540;222;4.4
2022;2;E-14540;223;6.7
2023;1;E-14540;224;6.4
2023;1;E-14540;225;6.9
2023;1;E-14540;226;3.4
2023;1;E-14540;227;6
2023;1;E-14540;228;4.6
2023;1;E-14540;229;5.8
2023;2;E-14540;230;3.9
2023;2;E-14540;231;6
2023;2;E-14540;232;4.9
2023;2;E-14540;233;4.3
2023;2;E-14540;234;6.7
2023;2;E-14540;235;3.4
2021;1;E-14541;201;4
2021;1;E-14541;202;5.9
2021;1;E-14541;203;5.6
2021;1;E-14541;204;4.2
2021;1;E-14541;205;5.9
2021;2;E-14541;206;4.2
2021;2;E-14541;207;4.4
2021;2;E-14541;208;4.3
2021;2;E-14541;209;5.6
2021;2;E-14541;210;7
2021;2;E-14541;211;3.4
2022;1;E-14541;212;5.8
2022;1;E-14541;213;6.1
2022;1;E-14541;214;6.5
2022;1;E-14541;215;6.6
2022;1;E-14541;216;4.1
2022;1;E-14541;217;4.4
2022;2;E-14541;218;5.3
2022;2;E-14541;219;6.2
2022;2;E-14541;220;6.1
2022;2;E-14541;221;5.8
2022;2;E-14541;222;4.5
2022;2;E-14541;223;3.6
2023;1;E-14541;224;6.4
2023;1;E-14541;225;4.2
2023;1;E-14541;226;3.6
2023;1;E-14541;227;3.9
2023;1;E-14541;228;5
2023;1;E-14541;229;6.7
2023;2;E-14541;230;6.8
2023;2;E-14541;231;3.5
2023;2;E-14541;232;4.4
2023;2;E-14541;233;3.4
2023;2;E-14541;234;4.9
2023;2;E-14541;235;5.7
2021;1;E-14542;201;5.4
2021;1;E-14542;202;6.3
2021;1;E-14542;203;3.2
2021;1;E-14542;204;6.7
2021;1;E-14542;205;3
2021;2;E-14542;206;4.9
2021;2;E-14542;207;6.3
2021;2;E-14542;208;5.5
2021;2;E-14542;209;3.2
2021;2;E-14542;210;3.4
2021;2;E-14542;211;3.1
2022;1;E-14542;212;3.5
2022;1;E-14542;213;5.2
2022;1;E-14542;214;6.1
2022;1;E-14542;215;5.6
2022;1;E-14542;216;4.6
2022;1;E-14542;217;4.6
2022;2;E-14542;218;4.6
2022;2;E-14542;219;4.8
2022;2;E-14542;220;4.5
2022;2;E-14542;221;5.5
2022;2;E-14542;222;5.1
2022;2;E-14542;223;6.7
2023;1;E-14542;224;5.2
2023;1;E-14542;225;5.2
2023;1;E-14542;226;5.8
2023;1;E-14542;227;6.3
2023;1;E-14542;228;6.2
2023;1;E-14542;229;4.5
2023;2;E-14542;230;6.4
2023;2;E-14542;231;5.8
2023;2;E-14542;232;4.6
2023;2;E-14542;233;6.9
2023;2;E-14542;234;6.9
2023;2;E-14542;235;6.6
2021;1;E-14543;201;5
2021;1;E-14543;202;6.4
2021;1;E-14543;203;3.3
2021;1;E-14543;204;5.5
2021;1;E-14543;205;5.2
2021;2;E-14543;206;4.8
2021;2;E-14543;207;4.8
2021;2;E-14543;208;4.3
2021;2;E-14543;209;3.7
2021;2;E-14543;210;5.4
2021;2;E-14543;211;3.3
2022;1;E-14543;212;4.6
2022;1;E-14543;213;4.3
2022;1;E-14543;214;4.5
2022;1;E-14543;215;4.4
2022;1;E-14543;216;3
2022;1;E-14543;217;5
2022;2;E-14543;218;3.3
2022;2;E-14543;219;6.9
2022;2;E-14543;220;4.2
2022;2;E-14543;221;4.4
2022;2;E-14543;222;4.7
2022;2;E-14543;223;3.9
2023;1;E-14543;224;5.9
2023;1;E-14543;225;5.5
2023;1;E-14543;226;3.8
2023;1;E-14543;227;4.7
2023;1;E-14543;228;6
2023;1;E-14543;229;3.2
2023;2;E-14543;230;6.7
2023;2;E-14543;231;5.3
2023;2;E-14543;232;5.4
2023;2;E-14543;233;6.1
2023;2;E-14543;234;6.6
2023;2;E-14543;235;4.3
2021;1;E-14544;201;5.6
2021;1;E-14544;202;3.1
2021;1;E-14544;203;4.8
2021;1;E-14544;204;4
2021;1;E-14544;205;5.2
2021;2;E-14544;206;5.8
2021;2;E-14544;207;4.9
2021;2;E-14544;208;3.6
2021;2;E-14544;209;3.2
2021;2;E-14544;210;5.8
2021;2;E-14544;211;3.8
2022;1;E-14544;212;6.9
2022;1;E-14544;213;6.2
2022;1;E-14544;214;3.4
2022;1;E-14544;215;3.9
2022;1;E-14544;216;5.1
2022;1;E-14544;217;5.2
2022;2;E-14544;218;6.1
2022;2;E-14544;219;5.7
2022;2;E-14544;220;6.6
2022;2;E-14544;221;4.9
2022;2;E-14544;222;4
2022;2;E-14544;223;6.5
2023;1;E-14544;224;5.9
2023;1;E-14544;225;6.4
2023;1;E-14544;226;5.8
2023;1;E-14544;227;3.1
2023;1;E-14544;228;3.3
2023;1;E-14544;229;6.8
2023;2;E-14544;230;4.6
2023;2;E-14544;231;3.6
2023;2;E-14544;232;3.7
2023;2;E-14544;233;3.7
2023;2;E-14544;234;3.7
2023;2;E-14544;235;5.3
2021;1;E-14545;201;6.5
2021;1;E-14545;202;4.9
2021;1;E-14545;203;4.4
2021;1;E-14545;204;3.8
2021;1;E-14545;205;6.7
2021;2;E-14545;206;6.6
2021;2;E-14545;207;5.8
2021;2;E-14545;208;4.7
2021;2;E-14545;209;5.7
2021;2;E-14545;210;5.5
2021;2;E-14545;211;6.6
2022;1;E-14545;212;3.4
2022;1;E-14545;213;3.5
2022;1;E-14545;214;6.8
2022;1;E-14545;215;7
2022;1;E-14545;216;6.3
2022;1;E-14545;217;3.5
2022;2;E-14545;218;6.2
2022;2;E-14545;219;4.3
2022;2;E-14545;220;4.7
2022;2;E-14545;221;5.7
2022;2;E-14545;222;4.2
2022;2;E-14545;223;5.3
2023;1;E-14545;224;6
2023;1;E-14545;225;6.3
2023;1;E-14545;226;5.8
2023;1;E-14545;227;3.1
2023;1;E-14545;228;5.7
2023;1;E-14545;229;5
2023;2;E-14545;230;5.1
2023;2;E-14545;231;3.9
2023;2;E-14545;232;4.5
2023;2;E-14545;233;6.1
2023;2;E-14545;234;6.6
2023;2;E-14545;235;6.1
2021;1;E-14546;201;6.3
2021;1;E-14546;202;4
2021;1;E-14546;203;4.1
2021;1;E-14546;204;4.9
2021;1;E-14546;205;5.3
2021;2;E-14546;206;6.4
2021;2;E-14546;207;4
2021;2;E-14546;208;5
2021;2;E-14546;209;6.1
2021;2;E-14546;210;5.7
2021;2;E-14546;211;6.1
2022;1;E-14546;212;3.6
2022;1;E-14546;213;4.6
2022;1;E-14546;214;4.2
2022;1;E-14546;215;5
2022;1;E-14546;216;5.1
2022;1;E-14546;217;6.5
2022;2;E-14546;218;3.6
2022;2;E-14546;219;4.5
2022;2;E-14546;220;6.2
2022;2;E-14546;221;5.7
2022;2;E-14546;222;4.1
2022;2;E-14546;223;5.6
2023;1;E-14546;224;4.2
2023;1;E-14546;225;5
2023;1;E-14546;226;3.9
2023;1;E-14546;227;6.7
2023;1;E-14546;228;4.1
2023;1;E-14546;229;4.5
2023;2;E-14546;230;4.3
2023;2;E-14546;231;5.3
2023;2;E-14546;232;5.7
2023;2;E-14546;233;4.4
2023;2;E-14546;234;3.4
2023;2;E-14546;235;4.6
2021;1;E-14547;201;3.7
2021;1;E-14547;202;3.7
2021;1;E-14547;203;6.6
2021;1;E-14547;204;4.9
2021;1;E-14547;205;5.4
2021;2;E-14547;206;3.9
2021;2;E-14547;207;3.2
2021;2;E-14547;208;4.4
2021;2;E-14547;209;4.5
2021;2;E-14547;210;6.8
2021;2;E-14547;211;6.3
2022;1;E-14547;212;4.4
2022;1;E-14547;213;5
2022;1;E-14547;214;4.1
2022;1;E-14547;215;3.3
2022;1;E-14547;216;4.5
2022;1;E-14547;217;5.1
2022;2;E-14547;218;4.3
2022;2;E-14547;219;6.2
2022;2;E-14547;220;5.3
2022;2;E-14547;221;6.5
2022;2;E-14547;222;5.5
2022;2;E-14547;223;4
2023;1;E-14547;224;5.8
2023;1;E-14547;225;5
2023;1;E-14547;226;3.4
2023;1;E-14547;227;6.8
2023;1;E-14547;228;4.3
2023;1;E-14547;229;5.6
2023;2;E-14547;230;6.4
2023;2;E-14547;231;4.3
2023;2;E-14547;232;5.3
2023;2;E-14547;233;6.9
2023;2;E-14547;234;6
2023;2;E-14547;235;4.1
2021;1;E-14548;201;3.3
2021;1;E-14548;202;6.3
2021;1;E-14548;203;5.1
2021;1;E-14548;204;3.7
2021;1;E-14548;205;6.6
2021;2;E-14548;206;6.5
2021;2;E-14548;207;7
2021;2;E-14548;208;3.5
2021;2;E-14548;209;3.7
2021;2;E-14548;210;6.6
2021;2;E-14548;211;5.5
2022;1;E-14548;212;4.4
2022;1;E-14548;213;5.3
2022;1;E-14548;214;6.7
2022;1;E-14548;215;3.9
2022;1;E-14548;216;6.4
2022;1;E-14548;217;4.1
2022;2;E-14548;218;4.7
2022;2;E-14548;219;3.3
2022;2;E-14548;220;4.9
2022;2;E-14548;221;3.4
2022;2;E-14548;222;3.2
2022;2;E-14548;223;3.3
2023;1;E-14548;224;3.2
2023;1;E-14548;225;6.5
2023;1;E-14548;226;4.5
2023;1;E-14548;227;4.3
2023;1;E-14548;228;6.4
2023;1;E-14548;229;3.4
2023;2;E-14548;230;3
2023;2;E-14548;231;6.4
2023;2;E-14548;232;4.3
2023;2;E-14548;233;6.2
2023;2;E-14548;234;6.4
2023;2;E-14548;235;5.7
2021;1;E-14549;201;6.9
2021;1;E-14549;202;5.9
2021;1;E-14549;203;6.1
2021;1;E-14549;204;3.2
2021;1;E-14549;205;5.5
2021;2;E-14549;206;5.8
2021;2;E-14549;207;4.6
2021;2;E-14549;208;6.9
2021;2;E-14549;209;6.5
2021;2;E-14549;210;3.9
2021;2;E-14549;211;3.5
2022;1;E-14549;212;6.7
2022;1;E-14549;213;6.1
2022;1;E-14549;214;5
2022;1;E-14549;215;5.4
2022;1;E-14549;216;6.8
2022;1;E-14549;217;6.2
2022;2;E-14549;218;4.7
2022;2;E-14549;219;3.4
2022;2;E-14549;220;6.4
2022;2;E-14549;221;3.1
2022;2;E-14549;222;3.3
2022;2;E-14549;223;5.1
2023;1;E-14549;224;6.2
2023;1;E-14549;225;5.4
2023;1;E-14549;226;4
2023;1;E-14549;227;4.8
2023;1;E-14549;228;3
2023;1;E-14549;229;5
2023;2;E-14549;230;4.9
2023;2;E-14549;231;4.3
2023;2;E-14549;232;6
2023;2;E-14549;233;4.3
2023;2;E-14549;234;3.5
2023;2;E-14549;235;4
2021;1;E-14550;201;5.7
2021;1;E-14550;202;5.7
2021;1;E-14550;203;5.9
2021;1;E-14550;204;5.5
2021;1;E-14550;205;4.4
2021;2;E-14550;206;5.3
2021;2;E-14550;207;5.6
2021;2;E-14550;208;4.3
2021;2;E-14550;209;6.7
2021;2;E-14550;210;3.1
2021;2;E-14550;211;3.3
2022;1;E-14550;212;3.2
2022;1;E-14550;213;3.8
2022;1;E-14550;214;3.6
2022;1;E-14550;215;6.9
2022;1;E-14550;216;6.1
2022;1;E-14550;217;6.8
2022;2;E-14550;218;4.1
2022;2;E-14550;219;5.5
2022;2;E-14550;220;6
2022;2;E-14550;221;4.4
2022;2;E-14550;222;4.9
2022;2;E-14550;223;4.1
2023;1;E-14550;224;4.8
2023;1;E-14550;225;5.9
2023;1;E-14550;226;3.7
2023;1;E-14550;227;6.5
2023;1;E-14550;228;6.7
2023;1;E-14550;229;5.9
2023;2;E-14550;230;3.6
2023;2;E-14550;231;4.5
2023;2;E-14550;232;4.8
2023;2;E-14550;233;4.5
2023;2;E-14550;234;6
2023;2;E-14550;235;3.1
2021;1;E-14551;201;4
2021;1;E-14551;202;6.1
2021;1;E-14551;203;4.3
2021;1;E-14551;204;3.5
2021;1;E-14551;205;5.7
2021;2;E-14551;206;6
2021;2;E-14551;207;6.9
2021;2;E-14551;208;5.9
2021;2;E-14551;209;4.7
2021;2;E-14551;210;6.7
2021;2;E-14551;211;4.7
2022;1;E-14551;212;6.9
2022;1;E-14551;213;4
2022;1;E-14551;214;6.6
2022;1;E-14551;215;3.9
2022;1;E-14551;216;4.5
2022;1;E-14551;217;5.8
2022;2;E-14551;218;6.8
2022;2;E-14551;219;4.5
2022;2;E-14551;220;4.9
2022;2;E-14551;221;3.6
2022;2;E-14551;222;5.3
2022;2;E-14551;223;6
2023;1;E-14551;224;6
2023;1;E-14551;225;4.1
2023;1;E-14551;226;5.7
2023;1;E-14551;227;4.3
2023;1;E-14551;228;5.9
2023;1;E-14551;229;5
2023;2;E-14551;230;5.8
2023;2;E-14551;231;3.8
2023;2;E-14551;232;4.7
2023;2;E-14551;233;6.7
2023;2;E-14551;234;4.3
2023;2;E-14551;235;3.3
2021;1;E-14552;201;6.6
2021;1;E-14552;202;4.1
2021;1;E-14552;203;6.9
2021;1;E-14552;204;3.2
2021;1;E-14552;205;4.1
2021;2;E-14552;206;4.6
2021;2;E-14552;207;3.4
2021;2;E-14552;208;5
2021;2;E-14552;209;6.1
2021;2;E-14552;210;5.8
2021;2;E-14552;211;4
2022;1;E-14552;212;4.1
2022;1;E-14552;213;3.4
2022;1;E-14552;214;3.1
2022;1;E-14552;215;5.6
2022;1;E-14552;216;3.8
2022;1;E-14552;217;3.6
2022;2;E-14552;218;5.9
2022;2;E-14552;219;3.2
2022;2;E-14552;220;5.7
2022;2;E-14552;221;6.7
2022;2;E-14552;222;3.2
2022;2;E-14552;223;5.4
2023;1;E-14552;224;6.2
2023;1;E-14552;225;5
2023;1;E-14552;226;5.4
2023;1;E-14552;227;3.7
2023;1;E-14552;228;4.8
2023;1;E-14552;229;5.6
2023;2;E-14552;230;4.2
2023;2;E-14552;231;6.9
2023;2;E-14552;232;5.8
2023;2;E-14552;233;4.1
2023;2;E-14552;234;4.4
2023;2;E-14552;235;3.4
2021;1;E-14553;201;5.7
2021;1;E-14553;202;5
2021;1;E-14553;203;5.5
2021;1;E-14553;204;6.1
2021;1;E-14553;205;4.4
2021;2;E-14553;206;5.4
2021;2;E-14553;207;4
2021;2;E-14553;208;4.9
2021;2;E-14553;209;6.4
2021;2;E-14553;210;5.1
2021;2;E-14553;211;4.5
2022;1;E-14553;212;5
2022;1;E-14553;213;6.4
2022;1;E-14553;214;5.3
2022;1;E-14553;215;4.3
2022;1;E-14553;216;5.8
2022;1;E-14553;217;4.3
2022;2;E-14553;218;3.5
2022;2;E-14553;219;6.6
2022;2;E-14553;220;5.2
2022;2;E-14553;221;4.9
2022;2;E-14553;222;6.8
2022;2;E-14553;223;6.6
2023;1;E-14553;224;4.4
2023;1;E-14553;225;6.6
2023;1;E-14553;226;5
2023;1;E-14553;227;3.2
2023;1;E-14553;228;6.1
2023;1;E-14553;229;3.5
2023;2;E-14553;230;5.2
2023;2;E-14553;231;3.1
2023;2;E-14553;232;5.7
2023;2;E-14553;233;3.8
2023;2;E-14553;234;3.6
2023;2;E-14553;235;6.1
2021;1;E-14554;201;3
2021;1;E-14554;202;6.3
2021;1;E-14554;203;6
2021;1;E-14554;204;3.3
2021;1;E-14554;205;3.7
2021;2;E-14554;206;4.2
2021;2;E-14554;207;5
2021;2;E-14554;208;4.7
2021;2;E-14554;209;5.1
2021;2;E-14554;210;4
